trial,k,r,neighbor_mode,min_dense_points,runtime_sec,total_points,coverage_ratio,noise_ratio,n_clusters,effective_ports,largest_cluster_points,largest_cluster_share,mean_cluster_points,median_cluster_points,edge_count,transition_count,score,rss_mb
162,300,0.0002,8,,0.017879000050015748,20014,0.9939542320375737,0.006045767962426285,106,29,4771,0.23983310712310862,187.66981132075472,38.5,236,1330,0.9467111458864628,316.3046875
163,300,0.0003,4,,0.0196093000122346,20014,0.988757869491356,0.011242130508643977,119,29,4771,0.24109353681338117,166.2941176470588,35.0,247,1399,0.9450766085912743,316.3125
164,300,0.0003,8,,0.018946399970445782,20014,0.988757869491356,0.011242130508643977,101,29,4771,0.24109353681338117,195.93069306930693,45.0,223,1305,0.9451085116940825,316.3125
165,300,0.0005,4,,0.021251800004392862,20014,0.9758668931747777,0.024133106825222295,107,31,4771,0.24427832676258257,182.53271028037383,45.0,226,1267,0.9440705799706959,316.40234375
166,300,0.0005,8,,0.019479499955195934,20014,0.9758668931747777,0.024133106825222295,94,30,4771,0.24427832676258257,207.77659574468086,49.0,208,1159,0.9441556929752295,316.40234375
167,300,0.001,4,,0.017586000030860305,20014,0.933746377535725,0.06625362246427502,82,29,4752,0.2542808219178082,227.90243902439025,61.5,171,993,0.9287837832410815,316.40625
168,300,0.001,8,,0.016807699983473867,20014,0.933746377535725,0.06625362246427502,76,29,4752,0.2542808219178082,245.89473684210526,64.0,161,932,0.9288213935682714,316.40625
169,500,5e-06,4,,0.01403959997696802,20014,1.0,0.0,201,32,3109,0.15534126111721794,99.57213930348259,22.0,368,1645,0.9682394868442769,316.4765625
170,500,5e-06,8,,0.014542899967636913,20014,1.0,0.0,170,30,3235,0.16163685420205856,117.72941176470589,24.5,333,1601,0.9669559073744326,316.48046875
171,500,1e-05,4,,0.018033600004855543,20014,1.0,0.0,201,32,3109,0.15534126111721794,99.57213930348259,22.0,368,1645,0.9680460402711868,316.48046875
172,500,1e-05,8,,0.015337300021201372,20014,1.0,0.0,170,30,3235,0.16163685420205856,117.72941176470589,24.5,333,1601,0.9669173481302751,316.48046875
173,500,2e-05,4,,0.013252599979750812,20014,1.0,0.0,201,32,3109,0.15534126111721794,99.57213930348259,22.0,368,1645,0.9682777844913886,316.48046875
174,500,2e-05,8,,0.016249299980700016,20014,1.0,0.0,170,30,3235,0.16163685420205856,117.72941176470589,24.5,333,1601,0.9668731550551039,316.48046875
175,500,3e-05,4,,0.016871500003617257,20014,1.0,0.0,201,32,3109,0.15534126111721794,99.57213930348259,22.0,368,1645,0.9681021690144632,316.48046875
176,500,3e-05,8,,0.016886299999896437,20014,1.0,0.0,170,30,3235,0.16163685420205856,117.72941176470589,24.5,333,1601,0.9668423347599145,316.48046875
177,500,5e-05,4,,0.017797399952542037,20014,0.9988508044368942,0.001149195563105776,191,32,3109,0.15551998399279676,104.66492146596859,26.0,365,1578,0.967734394749971,316.48046875
178,500,5e-05,8,,0.013656800030730665,20014,0.9988508044368942,0.001149195563105776,160,30,3235,0.1618228202691211,124.94375,27.5,335,1549,0.9666744968237984,316.48046875
179,500,8e-05,4,,0.015490400022827089,20014,0.9988508044368942,0.001149195563105776,191,32,3109,0.15551998399279676,104.66492146596859,26.0,365,1578,0.9678459989211066,316.390625
180,500,8e-05,8,,0.016169800015632063,20014,0.9988508044368942,0.001149195563105776,160,30,3235,0.1618228202691211,124.94375,27.5,335,1549,0.9665525121502219,316.375
181,500,0.0001,4,,0.013887700042687356,20014,0.997451783751374,0.0025482162486260007,184,32,3109,0.15573811551370034,108.4945652173913,27.0,349,1612,0.96753044915323,316.37890625
182,500,0.0001,8,,0.01575219997903332,20014,0.997451783751374,0.0025482162486260007,154,30,3235,0.1620497921154135,129.62987012987014,29.0,316,1571,0.9661775917056571,316.37890625
183,500,0.00015,4,,0.012940799992065877,20014,0.995653042869991,0.004346957130008988,174,32,3109,0.1560194710694033,114.52298850574712,29.0,335,1514,0.9670705927474328,316.37890625
184,500,0.00015,8,,0.01367980003124103,20014,0.995653042869991,0.004346957130008988,147,30,3235,0.1623425503086265,135.5578231292517,30.0,308,1478,0.9657699912282481,316.3828125
185,500,0.0002,4,,0.015431799984071404,20014,0.9922554212051564,0.007744578794843582,167,31,3109,0.1565537036104537,118.91616766467065,30.0,312,1533,0.9659932506481931,316.37890625
186,500,0.0002,8,,0.013849200040567666,20014,0.9922554212051564,0.007744578794843582,143,29,3235,0.16289843395941386,138.87412587412587,31.0,291,1499,0.9618686246361992,316.44921875
187,500,0.0003,4,,0.016221600002609193,20014,0.9865094433896273,0.013490556610372684,156,31,3109,0.15746555915721233,126.56410256410257,31.0,289,1428,0.9643361160102022,316.5234375
188,500,0.0003,8,,0.014381800021510571,20014,0.9865094433896273,0.013490556610372684,137,28,3235,0.16384724473257697,144.1167883211679,32.0,270,1398,0.9573011309220144,316.5234375
189,500,0.0005,4,,0.013229900039732456,20014,0.9716198660937344,0.028380133906265592,138,31,3109,0.15987863828036614,140.91304347826087,37.0,251,1294,0.9602763811082667,316.52734375
190,500,0.0005,8,,0.014679200015962124,20014,0.9716198660937344,0.028380133906265592,120,28,3235,0.16635811992183483,162.05,44.5,239,1276,0.9530621144576892,316.52734375
191,500,0.001,4,,0.012524800025857985,20014,0.923603477565704,0.07639652243429595,103,30,3094,0.16737895591019747,179.46601941747574,56.0,182,895,0.9468065847154228,316.53515625
192,500,0.001,8,,0.013490999990608543,20014,0.923603477565704,0.07639652243429595,91,28,3220,0.17419529348120097,203.13186813186815,62.0,176,895,0.9395483537497933,316.53515625
193,800,5e-06,4,,0.01573919999646023,20014,1.0,0.0,236,32,3082,0.15399220545618067,84.80508474576271,20.0,440,1758,0.9684267931029096,316.59765625
194,800,5e-06,8,,0.01405900000827387,20014,1.0,0.0,211,32,3082,0.15399220545618067,94.85308056872037,23.0,415,1705,0.9685083546667937,316.59765625
195,800,1e-05,4,,0.01371079997625202,20014,1.0,0.0,236,32,3082,0.15399220545618067,84.80508474576271,20.0,440,1758,0.9685252910828428,316.6015625
196,800,1e-05,8,,0.016335499996785074,20014,1.0,0.0,211,32,3082,0.15399220545618067,94.85308056872037,23.0,415,1705,0.9683979118848807,316.6015625
197,800,2e-05,4,,0.01277869998011738,20014,1.0,0.0,236,32,3082,0.15399220545618067,84.80508474576271,20.0,440,1758,0.968570685649859,316.6015625
198,800,2e-05,8,,0.016737199970521033,20014,1.0,0.0,211,32,3082,0.15399220545618067,94.85308056872037,23.0,415,1705,0.968378475029714,316.6015625
199,800,3e-05,4,,0.017926899949088693,20014,1.0,0.0,236,32,3082,0.15399220545618067,84.80508474576271,20.0,440,1758,0.9683209996097619,316.6015625
200,800,3e-05,8,,0.014870400016661733,20014,1.0,0.0,211,32,3082,0.15399220545618067,94.85308056872037,23.0,415,1705,0.9684689333431539,316.6015625
201,800,5e-05,4,,0.015627200016751885,20014,0.9988008394124113,0.0011991605875887323,227,32,3082,0.15417708854427215,88.06167400881057,21.0,442,1772,0.9680954547330165,316.84765625
202,800,5e-05,8,,0.01418179995380342,20014,0.9988008394124113,0.0011991605875887323,201,32,3082,0.15417708854427215,99.45273631840796,24.0,410,1705,0.9681656176986781,316.7421875
203,800,8e-05,4,,0.01502799999434501,20014,0.9988008394124113,0.0011991605875887323,227,32,3082,0.15417708854427215,88.06167400881057,21.0,442,1772,0.9681245169994037,316.609375
204,800,8e-05,8,,0.01694949995726347,20014,0.9988008394124113,0.0011991605875887323,201,32,3082,0.15417708854427215,99.45273631840796,24.0,410,1705,0.968031442014376,316.60546875
205,800,0.0001,4,,0.013530600001104176,20014,0.9967023083841311,0.003297691615868903,220,33,2140,0.10727892520553439,90.67272727272727,25.0,409,1812,0.9770522937080043,316.68359375
206,800,0.0001,8,,0.014941200031898916,20014,0.9967023083841311,0.003297691615868903,195,33,2140,0.10727892520553439,102.2974358974359,27.0,376,1748,0.976983729708091,317.10546875
207,800,0.00015,4,,0.016081699985079467,20014,0.9946037773558509,0.0053962226441490735,211,33,2140,0.10750527479152014,94.34123222748815,27.0,417,1729,0.9763585307731119,317.10546875
208,800,0.00015,8,,0.014285799989011139,20014,0.9946037773558509,0.0053962226441490735,187,33,2140,0.10750527479152014,106.44919786096257,29.0,377,1668,0.9764456598632403,317.1171875
209,800,0.0002,4,,0.016519500000867993,20014,0.990606575397222,0.009393424602778033,201,33,2140,0.10793906990820135,98.636815920398,29.0,385,1723,0.9752512778211548,317.1171875
210,800,0.0002,8,,0.013657599978614599,20014,0.990606575397222,0.009393424602778033,179,33,2140,0.10793906990820135,110.75977653631286,30.0,346,1649,0.9753901507091948,317.1171875
211,800,0.0003,4,,0.013100000040140003,20014,0.9825622064554812,0.017437793544518798,185,33,2140,0.10882278159166031,106.29729729729729,31.0,357,1583,0.9732294648424922,317.12109375
212,800,0.0003,8,,0.015865399967879057,20014,0.9825622064554812,0.017437793544518798,165,33,2140,0.10882278159166031,119.18181818181819,33.0,317,1499,0.9730951142866773,317.12890625
213,800,0.0005,4,,0.013690299994777888,20014,0.961976616368542,0.03802338363145796,160,33,2140,0.11115150885576273,120.33125,33.0,301,1411,0.9675885819748601,317.140625
214,800,0.0005,8,,0.014038700028322637,20014,0.961976616368542,0.03802338363145796,144,33,2140,0.11115150885576273,133.70138888888889,39.0,273,1364,0.9675716351488015,317.140625
215,800,0.001,4,,0.01416130003053695,20014,0.8959228540021985,0.10407714599780149,119,31,2140,0.11934638335842954,150.68067226890756,55.0,189,878,0.949413258933981,317.140625
216,800,0.001,8,,0.012551199994049966,20014,0.8959228540021985,0.10407714599780149,109,31,2140,0.11934638335842954,164.5045871559633,56.0,178,861,0.9494916558244996,317.140625
217,1000,5e-06,4,,0.013109399995300919,20014,1.0,0.0,264,34,2142,0.10702508244229039,75.81060606060606,20.0,479,1841,0.9779479951411171,317.1484375
218,1000,5e-06,8,,0.017553200013935566,20014,1.0,0.0,228,30,3082,0.15399220545618067,87.78070175438596,21.0,431,1724,0.9683390388943953,317.15625
219,1000,1e-05,4,,0.014309999998658895,20014,1.0,0.0,264,34,2142,0.10702508244229039,75.81060606060606,20.0,479,1841,0.9778895778663901,317.18359375
220,1000,1e-05,8,,0.016328400000929832,20014,1.0,0.0,228,30,3082,0.15399220545618067,87.78070175438596,21.0,431,1724,0.9683982555670038,317.18359375
221,1000,2e-05,4,,0.013471600017510355,20014,1.0,0.0,264,34,2142,0.10702508244229039,75.81060606060606,20.0,479,1841,0.9779303570919522,317.18359375
222,1000,2e-05,8,,0.013568299997132272,20014,1.0,0.0,228,30,3082,0.15399220545618067,87.78070175438596,21.0,431,1724,0.9685322256237169,317.18359375
223,1000,3e-05,4,,0.017431999964173883,20014,1.0,0.0,264,34,2142,0.10702508244229039,75.81060606060606,20.0,479,1841,0.977738316925235,317.18359375
224,1000,3e-05,8,,0.014090700016822666,20014,1.0,0.0,228,30,3082,0.15399220545618067,87.78070175438596,21.0,431,1724,0.9685068133590518,317.18359375
225,1000,5e-05,4,,0.014182899962179363,20014,0.9983511541920655,0.0016488458079344515,254,35,2142,0.10720184174966219,78.66535433070867,21.5,479,1932,0.9774481922795938,317.18359375
226,1000,5e-05,8,,0.01722669997252524,20014,0.9983511541920655,0.0016488458079344515,218,30,3082,0.15424653420749712,91.6559633027523,23.5,409,1689,0.967891733387141,316.95703125
227,1000,8e-05,4,,0.015109799976926297,20014,0.9983511541920655,0.0016488458079344515,254,35,2142,0.10720184174966219,78.66535433070867,21.5,479,1932,0.9774031755864534,316.99609375
228,1000,8e-05,8,,0.013813199999276549,20014,0.9983511541920655,0.0016488458079344515,218,30,3082,0.15424653420749712,91.6559633027523,23.5,409,1689,0.9680572319457482,317.015625
229,1000,0.0001,4,,0.01601160003338009,20014,0.9961526931148196,0.0038473068851804237,242,35,2140,0.10733811506244671,82.38429752066116,25.0,461,1912,0.9767825868200869,317.078125
230,1000,0.0001,8,,0.01486649998696521,20014,0.9961526931148196,0.0038473068851804237,209,31,2140,0.10733811506244671,95.39234449760765,27.0,393,1720,0.9768381140301611,317.078125
231,1000,0.00015,4,,0.01629769999999553,20014,0.994204057159988,0.005795942840011947,233,35,2140,0.10754849733641572,85.39914163090128,27.0,453,1886,0.9762394975992765,317.07421875
232,1000,0.00015,8,,0.013960100011900067,20014,0.994204057159988,0.005795942840011947,199,31,2140,0.10754849733641572,99.98994974874371,29.0,382,1695,0.9763529198843067,317.07421875
233,1000,0.0002,4,,0.014044000010471791,20014,0.9880083941241131,0.01199160587588688,226,34,2140,0.10822291898452513,87.49557522123894,28.0,414,1745,0.9746650398508674,317.109375
234,1000,0.0002,8,,0.01699259999440983,20014,0.9880083941241131,0.01199160587588688,191,30,2140,0.10822291898452513,103.52879581151832,29.0,351,1576,0.9745220809269106,317.1171875
235,1000,0.0003,4,,0.013077299983706325,20014,0.9763165783951234,0.023683421604876576,210,32,2140,0.10951893551688843,93.04761904761905,29.0,374,1693,0.971529932907175,317.171875
236,1000,0.0003,8,,0.014487799955531955,20014,0.9763165783951234,0.023683421604876576,181,29,2140,0.10951893551688843,107.95580110497238,31.0,312,1498,0.9685287695511104,317.171875
237,1000,0.0005,4,,0.01606039999751374,20014,0.9526831218147297,0.047316878185270306,183,33,2140,0.11223580007342529,104.19125683060109,32.0,315,1381,0.9649332934073783,317.17578125
238,1000,0.0005,8,,0.013828499999362975,20014,0.9526831218147297,0.047316878185270306,158,29,2140,0.11223580007342529,120.67721518987342,37.0,259,1224,0.9621090835052398,317.17578125
239,1000,0.001,4,,0.014683899993542582,20014,0.8906265614070151,0.10937343859298487,134,33,2127,0.11932678821879383,133.02238805970148,48.0,196,947,0.9480677125402986,317.18359375
240,1000,0.001,8,,0.015809200005605817,20014,0.8906265614070151,0.10937343859298487,118,28,2127,0.11932678821879383,151.0593220338983,55.5,173,851,0.9421652386010099,317.18359375
241,1400,5e-06,4,,0.013153100037015975,20014,1.0,0.0,301,35,2114,0.10562606175677026,66.49169435215947,18.0,557,2006,0.9782256705489433,317.24609375
242,1400,5e-06,8,,0.017645300016738474,20014,1.0,0.0,264,34,2140,0.10692515239332467,75.81060606060606,20.0,509,1947,0.9777480024151907,317.24609375
243,1400,1e-05,4,,0.013821600005030632,20014,1.0,0.0,301,35,2114,0.10562606175677026,66.49169435215947,18.0,557,2006,0.9781931292580098,317.24609375
244,1400,1e-05,8,,0.01709189999382943,20014,1.0,0.0,264,34,2140,0.10692515239332467,75.81060606060606,20.0,509,1947,0.9777747357138525,317.24609375
245,1400,2e-05,4,,0.01649479998741299,20014,1.0,0.0,301,35,2114,0.10562606175677026,66.49169435215947,18.0,557,2006,0.9780634308179166,317.24609375
246,1400,2e-05,8,,0.015216500032693148,20014,1.0,0.0,264,34,2140,0.10692515239332467,75.81060606060606,20.0,509,1947,0.9778655480909207,317.24609375
247,1400,3e-05,4,,0.014625200012233108,20014,1.0,0.0,301,35,2114,0.10562606175677026,66.49169435215947,18.0,557,2006,0.9781540683124784,317.24609375
248,1400,3e-05,8,,0.017083999991882592,20014,1.0,0.0,264,34,2140,0.10692515239332467,75.81060606060606,20.0,509,1947,0.9777751175527651,317.24609375
249,1400,5e-05,4,,0.013505400042049587,20014,0.9981013290696512,0.0018986709303487892,288,35,2114,0.10582699239086904,69.36111111111111,20.0,544,1981,0.9776936620534649,317.49609375
250,1400,5e-05,8,,0.016146000009030104,20014,0.9981013290696512,0.0018986709303487892,254,34,2140,0.10712855426511814,78.64566929133858,21.0,494,1918,0.977305148966095,317.515625
251,1400,8e-05,4,,0.01777049998054281,20014,0.9981013290696512,0.0018986709303487892,288,35,2114,0.10582699239086904,69.36111111111111,20.0,544,1981,0.9774869226349128,317.5234375
252,1400,8e-05,8,,0.019488100020680577,20014,0.9981013290696512,0.0018986709303487892,254,34,2140,0.10712855426511814,78.64566929133858,21.0,494,1918,0.9771438427240697,317.51171875
253,1400,0.0001,4,,0.017297299986239523,20014,0.9944039172579194,0.005596082742080566,280,35,2114,0.1062204803537333,71.07857142857142,21.0,534,2016,0.9765067237089309,317.53125
254,1400,0.0001,8,,0.015769699995871633,20014,0.9944039172579194,0.005596082742080566,244,33,2140,0.10752688172043011,81.56557377049181,25.0,463,1889,0.9763193591035048,317.53125
255,1400,0.00015,4,,0.013258700026199222,20014,0.9908064354951533,0.009193564504846652,271,35,2114,0.10660615229450328,73.17343173431735,21.0,506,1995,0.9757261180554229,317.53125
256,1400,0.00015,8,,0.0157127000275068,20014,0.9908064354951533,0.009193564504846652,235,33,2140,0.10791729702471003,84.38297872340425,26.0,434,1842,0.975344667950545,317.5390625
257,1400,0.0002,4,,0.013751199992839247,20014,0.9852103527530729,0.014789647246927107,255,34,2114,0.10721168475504615,77.32549019607843,25.0,470,1894,0.9741820177617802,317.5390625
258,1400,0.0002,8,,0.013492600002791733,20014,0.9852103527530729,0.014789647246927107,225,32,2140,0.10853027690435135,87.63555555555556,28.0,408,1750,0.9739308841384904,317.54296875
259,1400,0.0003,4,,0.01707250002073124,20014,0.9713200759468372,0.028679924053162775,232,35,2114,0.10874485596707818,83.79310344827586,28.5,426,1710,0.9702417516752498,317.5546875
260,1400,0.0003,8,,0.01362039998639375,20014,0.9713200759468372,0.028679924053162775,207,32,2140,0.11008230452674897,93.91304347826087,29.0,370,1582,0.970141689204876,317.55859375
261,1400,0.0005,4,,0.01615549996495247,20014,0.9407414809633257,0.05925851903667434,207,36,2114,0.11227958359889527,90.95652173913044,32.0,380,1426,0.9619345210542445,317.5625
262,1400,0.0005,8,,0.01692309998907149,20014,0.9407414809633257,0.05925851903667434,182,34,2132,0.11323560654344593,103.45054945054945,33.0,325,1350,0.9617061751996618,317.5625
263,1400,0.001,4,,0.015453599975444376,20014,0.8652443289697211,0.13475567103027886,149,35,2114,0.12207657215453023,116.22147651006712,48.0,240,885,0.9411348467819559,317.5625
264,1400,0.001,8,,0.01731689996086061,20014,0.8652443289697211,0.13475567103027886,135,32,2119,0.12236530576889762,128.27407407407406,47.0,224,864,0.9409869146162465,317.5625
